Date,1Y_US,10Y_US,1Y_JP,10Y_JP,1Y_CH,10Y_CH,1Y_EU,10Y_EU,^HSI,^DJI,^STOXX,^IXIC,^N225,LTC-USD,BNB-USD,DOGE-USD,GC=F,ADA-USD,XRP-USD,ETH-USD,BTC-USD,first_diff_1Y_US,first_diff_10Y_US,first_diff_1Y_JP,first_diff_10Y_JP,first_diff_1Y_CH,first_diff_10Y_CH,first_diff_1Y_EU,first_diff_10Y_EU,log_return_^HSI,log_return_^DJI,log_return_^STOXX,log_return_^IXIC,log_return_^N225,log_return_LTC-USD,log_return_BNB-USD,log_return_DOGE-USD,log_return_GC=F,log_return_ADA-USD,log_return_XRP-USD,log_return_ETH-USD,log_return_BTC-USD
2021-04-18,0.06,1.59,-0.13,0.089,2.5295,3.1631,-0.697752,-0.231272,28969.7109375,34200.671875,442.489990234375,14052.33984375,29683.369140625,273.09881591796875,481.03424072265625,0.3204750120639801,1779.0,1.275501012802124,1.4059979915618896,2237.136962890625,56216.18359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10969062047752899,-0.07869147504105663,0.12022105875816172,0.0,-0.08226648284966617,-0.10397372333852938,-0.047043726324970614,-0.07647243109811933
2021-04-19,0.08,1.61,-0.127,0.084,2.5195,3.1559,-0.683262,-0.197309,29106.150390625,34077.62890625,442.1799926757813,13914.76953125,29685.369140625,261.9192199707031,505.0929260253906,0.4073179960250854,1769.4000244140625,1.1979589462280271,1.3150440454483032,2166.188720703125,55724.265625,0.0002,0.0002,3e-05,-5e-05,-0.0001,-7.2e-05,0.0001449,0.0003396,0.004698671738138557,-0.003604164149842623,-0.0007008208196731109,-0.009838086607325552,6.737552653650501e-05,-0.04179755726363041,0.0488039701729986,0.23978988954604388,-0.005410888818616735,-0.06271982212751773,-0.06687720520455726,-0.032227633325533446,-0.008788979117796622
2021-04-20,0.07,1.58,-0.122,0.084,2.4995,3.1554,-0.682872,-0.216695,29135.73046875,33821.30078125,433.7999877929688,13786.26953125,29100.380859375,260.9413452148437,587.0291137695312,0.3194999992847442,1777.300048828125,1.2659339904785156,1.3832989931106567,2330.2109375,56473.03125,-0.0001,-0.0003,5e-05,0.0,-0.0002,-5e-06,3.9e-06,-0.0001939,0.0010157666693411565,-0.007550320568939057,-0.019133452180182357,-0.00927769687163007,-0.019903040860196217,-0.003740484408690645,0.15033199188255594,-0.24283692580938418,0.004454866391931009,0.05519095162518058,0.05060106130272563,0.07298952114067536,0.013347500558966063
2021-04-21,0.07,1.57,-0.133,0.075,2.4595,3.153,-0.687893,-0.253026,28621.919921875,34137.30859375,436.6400146484375,13950.2197265625,28508.55078125,258.8056030273437,546.0235595703125,0.3069249987602234,1792.300048828125,1.2067350149154663,1.2964979410171509,2364.751708984375,53906.08984375,0.0,-0.0001,-0.00011,-9e-05,-0.0004,-2.4e-05,-5.02e-05,-0.0003633,-0.017792417042011427,0.009300075238918381,0.006525520255110594,0.011822123794619763,-0.020547192355169303,-0.008218438668530009,-0.07241229195109022,-0.04015385755136075,0.00840435224167868,-0.04789180437969502,-0.06480448312233067,0.014714236206438901,-0.04651974554182734
2021-04-22,0.06,1.57,-0.134,0.07,2.4495,3.1614,-0.691267,-0.250776,28755.33984375,33815.8984375,439.6300048828125,13818.41015625,29188.169921875,253.07835388183597,506.0130004882813,0.2609669864177704,1781.199951171875,1.147017002105713,1.159682035446167,2403.53515625,51762.2734375,-0.0001,0.0,-1e-05,-5e-05,-0.0001,8.4e-05,-3.37e-05,2.25e-05,0.004650628590174206,-0.009459819989555213,0.006824384657536993,-0.009493486774554418,0.0235594178335133,-0.022378072502429958,-0.07609976258817111,-0.1622095035260518,-0.006212471446331363,-0.05075371661449721,-0.1115208777166963,0.016267604548972796,-0.040581883746807136
2021-04-23,0.07,1.58,-0.134,0.07,2.39,3.1719,-0.692809,-0.235054,29078.75,34043.48828125,439.0400085449219,14016.8095703125,29020.630859375,241.35877990722656,526.5652465820312,0.2485090047121048,1777.0,1.155701994895935,1.169659972190857,2363.586181640625,51093.65234375,0.0001,0.0001,0.0,0.0,-0.000595,0.000105,-1.54e-05,0.0001572,0.011184183179472394,0.006707714528279577,-0.0013429306054469567,0.0142555205880894,-0.005756501522127116,-0.04741460015477163,0.03981288740600622,-0.048914829355323666,-0.002360717879845413,0.007543285988151223,0.008567224341806883,-0.01676060119782354,-0.013001302685204313
2021-04-24,0.07,1.58,-0.134,0.07,2.39,3.1719,-0.692809,-0.235054,29078.75,34043.48828125,439.0400085449219,14016.8095703125,29020.630859375,224.8357696533203,496.4150695800781,0.2702119946479797,1777.0,1.101354956626892,1.0487060546875,2211.625732421875,50050.8671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07091431672698753,-0.058962838422488735,0.08372773513401038,0.0,-0.04816674659524591,-0.1091560091530261,-0.06645216353330151,-0.020620437180110716
2021-04-25,0.07,1.58,-0.134,0.07,2.3858,3.1841,-0.692809,-0.235054,29078.75,34043.48828125,439.0400085449219,14016.8095703125,29020.630859375,223.6328582763672,505.0770568847656,0.2511110007762909,1777.0,1.0882500410079956,1.032256007194519,2316.0595703125,49004.25390625,0.0,0.0,0.0,0.0,-4.2e-05,0.000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005364541405348057,0.017298594920116928,-0.07331174073662798,0.0,-0.011970261406224392,-0.015810370076482942,0.046139409965625544,-0.02113272327896639
2021-04-26,0.06,1.58,-0.126,0.075,2.4313,3.2024,-0.686515,-0.239916,28952.830078125,33981.5703125,440.2000122070313,14138.7802734375,29126.23046875,247.4059295654297,534.5776977539062,0.2706739902496338,1779.199951171875,1.2340190410614014,1.3685059547424316,2534.481689453125,54021.75390625,-0.0001,0.0,8e-05,5e-05,0.000455,0.000183,6.29e-05,-4.86e-05,-0.00433971018287377,-0.0018204463804899977,0.002638652262802261,0.00866410306412288,0.003632172848478271,0.10102474556391322,0.056766079676927525,0.07502003315649394,0.001237248457746213,0.12570541658906614,0.2819728954983556,0.09012187379809421,0.09747970680195452
2021-04-27,0.06,1.63,-0.127,0.086,2.4226,3.2078,-0.689565,-0.225162,28941.5390625,33984.9296875,439.8500061035156,14090.2197265625,28991.890625,259.6522827148437,568.4705200195312,0.2721880078315735,1778.0,1.306926965713501,1.4009549617767334,2662.865234375,55033.1171875,0.0,0.0005,-1e-05,0.00011,-8.7e-05,5.4e-05,-3.05e-05,0.0001475,-0.0003900557493156946,9.885384719642957e-05,-0.0007954232479685557,-0.0034404757359743554,-0.004623001586513099,0.048312934563740806,0.06147237091705349,0.005577924086740594,-0.0006746605385477973,0.057402198027253014,0.023434518860305304,0.04941354447385342,0.01854831914865377
2021-04-28,0.05,1.63,-0.127,0.095,2.3964,3.1979,-0.692032,-0.208618,29071.33984375,33820.37890625,439.9200134277344,14051.0302734375,29053.970703125,258.5051574707031,562.632568359375,0.3236820101737976,1773.199951171875,1.335665941238403,1.3586009740829468,2746.380126953125,54824.703125,-0.0001,0.0,0.0,9e-05,-0.000262,-9.9e-05,-2.47e-05,0.0001654,0.004474902825012145,-0.004853634846594104,0.0001591491476461482,-0.002785198131482067,0.002139001829735949,-0.004427716478658691,-0.010322672725190423,0.17326855098717167,-0.00270334073967916,0.021751446115911798,-0.030698644890613865,0.030881028242382532,-0.0037942553737364284
2021-04-29,0.05,1.65,-0.127,0.095,2.3799,3.1872,-0.681822,-0.157806,29303.259765625,34060.359375,438.7699890136719,14082.5498046875,29053.970703125,255.58526611328125,599.70654296875,0.3051689863204956,1768.0999755859375,1.3080140352249146,1.399359941482544,2756.876953125,53555.109375,0.0,0.0002,0.0,0.0,-0.000165,-0.000107,0.0001021,0.0005081,0.00794596086921412,0.007070679389597067,-0.0026175899748710706,0.002240706255666697,0.0,-0.011359568752574798,0.06381365712363685,-0.0588959070877122,-0.002880286458205009,-0.02092001659329898,0.029559472674787007,0.0038147732329112437,-0.023429673825133245
2021-04-30,0.05,1.65,-0.119,0.095,2.3591,3.164,-0.683253,-0.179994,28724.880859375,33874.8515625,437.3900146484375,13962.6796875,28812.630859375,271.1670837402344,624.08056640625,0.3375610113143921,1767.300048828125,1.3524490594863892,1.5916739702224731,2773.20703125,57750.17578125,0.0,0.0,8e-05,0.0,-0.000208,-0.000232,-1.43e-05,-0.0002219,-0.019935088536308036,-0.005461329140551282,-0.0031500536444746038,-0.008548394812002466,-0.008341296587145778,0.05917909953308566,0.039839032347548105,0.10088059155349406,-0.00045252405155806857,0.03340708379177841,0.12877132645038675,0.005905923178421575,0.07541518772096198
2021-05-01,0.05,1.65,-0.119,0.095,2.3591,3.164,-0.683253,-0.179994,28724.880859375,33874.8515625,437.3900146484375,13962.6796875,28812.630859375,276.8335266113281,619.3472290039062,0.3929870128631592,1767.300048828125,1.3530709743499756,1.6510250568389893,2945.892822265625,57828.05078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020681162498839004,-0.007613405914475068,0.15203029693375164,0.0,0.0004597377707519064,0.03661006771230419,0.06040751310203988,0.0013475723603123622
2021-05-02,0.05,1.65,-0.119,0.095,2.3591,3.164,-0.683253,-0.179994,28724.880859375,33874.8515625,437.3900146484375,13962.6796875,28812.630859375,269.1043701171875,622.1010131835938,0.3760460019111633,1767.300048828125,1.3268120288848877,1.5626410245895386,2952.05615234375,56631.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028317041206855527,0.004436413219199883,-0.044065083758796836,0.0,-0.019597710697087285,-0.055018987294889195,0.0020899917405673187,-0.020916047590224387
2021-05-03,0.06,1.63,-0.119,0.095,2.3591,3.164,-0.681629,-0.17661,28357.5390625,34113.23046875,439.9200134277344,13895.1201171875,28812.630859375,294.7040100097656,675.68408203125,0.4417069852352142,1791.4000244140625,1.362030029296875,1.555994987487793,3431.086181640625,57200.29296875,0.0001,-0.0002,0.0,0.0,0.0,0.0,1.62e-05,3.38e-05,-0.012870753146190884,0.007012402055181856,0.005767643619345644,-0.00485032581429535,0.0,0.0908721993895206,0.08262315236463261,0.16093525149608573,0.013544464845169118,0.026197161289015555,-0.00426214995078253,0.15037495372643486,0.010001102205402288
2021-05-04,0.06,1.61,-0.119,0.095,2.3591,3.164,-0.684622,-0.218912,28557.140625,34133.03125,433.6499938964844,13633.5,28812.630859375,306.2344970703125,611.2003173828125,0.5413339734077454,1775.800048828125,1.274111032485962,1.392375946044922,3253.62939453125,53333.5390625,0.0,-0.0002,0.0,0.0,0.0,0.0,-2.99e-05,-0.000423,0.007014091335301341,0.000580274473852092,-0.014355179666972636,-0.01900770854616578,0.0,0.03837964202414912,-0.10030087540463202,0.20338968154549325,-0.00874639757494062,-0.06672754941603333,-0.11110360271221965,-0.053105772046597124,-0.06999363622377694
2021-05-05,0.06,1.59,-0.119,0.095,2.3591,3.164,-0.684233,-0.20207,28417.98046875,34230.33984375,441.5499877929688,13582.419921875,28812.630859375,356.0370788574219,651.6627197265625,0.6576330065727234,1784.0999755859375,1.4755289554595947,1.6145119667053225,3522.783203125,57424.0078125,0.0,-0.0002,0.0,0.0,0.0,0.0,3.9e-06,0.0001684,-0.004884954355776229,0.002846806935099633,0.018053493213232883,-0.0037536955024204876,0.0,0.150683740755866,0.064102369917095,0.194610620502854,0.004663019601775825,0.14676783336596924,0.1480211215782066,0.07948024985726106,0.07389708647447689
2021-05-06,0.05,1.58,-0.123,0.091,2.3266,3.1507,-0.688593,-0.196707,28637.4609375,34548.53125,441.0199890136719,13632.83984375,29331.369140625,353.5103454589844,633.2803955078125,0.5808039903640747,1815.5,1.650123953819275,1.6005810499191284,3490.88037109375,56396.515625,-0.0001,-0.0001,-4e-05,-4e-05,-0.000325,-0.000133,-4.36e-05,5.36e-05,0.007693623814330561,0.009252657720653113,-0.0012010352877043378,0.0037052727031807427,0.017843699949441082,-0.007122128817580376,-0.028613840094814512,-0.12423370101059308,0.017446839157978355,0.11183386924158206,-0.00866600368818619,-0.009097400160043746,-0.018055093557641698
2021-05-07,0.05,1.6,-0.124,0.086,2.32,3.1589,-0.684047,-0.194749,28610.650390625,34777.76171875,444.9299926757813,13752.240234375,29357.8203125,346.2535705566406,624.5632934570312,0.684777021408081,1831.0999755859373,1.65345299243927,1.5817550420761108,3484.72900390625,57356.40234375,0.0,0.0002,-1e-05,-5e-05,-6.6e-05,8.2e-05,4.55e-05,1.96e-05,-0.0009366439595329322,0.006613112986413123,0.008826748979230237,0.008720160532364614,0.000901398499876391,-0.02074138117935105,-0.013860611910872796,0.16467993512920098,0.00855595396027406,0.0020154152913658646,-0.011831702823383085,-0.0017636792576329369,0.016877096781434925
2021-05-08,0.05,1.6,-0.124,0.086,2.3193,3.1582,-0.684047,-0.194749,28610.650390625,34777.76171875,444.9299926757813,13752.240234375,29357.8203125,346.3687438964844,646.100830078125,0.6364390254020691,1831.0999755859373,1.619554042816162,1.5625979900360107,3902.647705078125,58803.77734375,0.0,0.0,0.0,0.0,-7e-06,-7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003325718461618021,0.03390290027332884,-0.07320465236653868,0.0,-0.020714994774113732,-0.012185202411506129,0.11326494105268313,0.024921619702789645
2021-05-09,0.05,1.6,-0.124,0.086,2.3193,3.1582,-0.684047,-0.194749,28610.650390625,34777.76171875,444.9299926757813,13752.240234375,29357.8203125,386.4507751464844,662.2285766601562,0.5700700283050537,1831.0999755859373,1.7705620527267456,1.5352929830551147,3928.8447265625,58232.31640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1095005579925177,0.024655202989816726,-0.11012940675334294,0.0,0.08914621095781171,-0.01762858301913782,0.006690198432838535,-0.009765628034028508
2021-05-10,0.05,1.63,-0.126,0.087,2.3129,3.146,-0.682653,-0.179677,28595.66015625,34742.8203125,445.3900146484375,13401.8603515625,29518.33984375,359.3293151855469,631.3519897460938,0.4499639868736267,1837.5,1.6446959972381592,1.3890060186386108,3952.2939453125,55859.796875,0.0,0.0003,-2e-05,1e-05,-6.4e-05,-0.000122,1.39e-05,0.0001507,-0.0005240762627337462,-0.0010052104908011793,0.0010333857709798422,-0.02580820745119892,0.005452798842562895,-0.07276521885514932,-0.04774724285140735,-0.23659165956572323,0.00348908627232722,-0.07374147706434556,-0.10013283442993852,0.00595073603534954,-0.041595541159714526
2021-05-11,0.05,1.64,-0.126,0.077,2.3078,3.138,-0.67832,-0.131742,28013.810546875,34269.16015625,436.6099853515625,13389.4296875,28608.58984375,377.3887939453125,672.3339233398438,0.4952310025691986,1835.9000244140625,1.7640769481658936,1.4776819944381714,4168.701171875,56704.57421875,0.0,0.0001,0.0,-0.0001,-5.1e-05,-8e-05,4.33e-05,0.0004794,-0.020557341130891398,-0.013727112040554289,-0.0199100211681099,-0.0009279631504415267,-0.03130474287690032,0.04903665920604454,0.06289159138281898,0.09585677517606978,-0.0008711143226879709,0.07007201501404026,0.06188624316116282,0.053308361725376514,0.015009957344289306
2021-05-12,0.05,1.69,-0.127,0.082,2.2974,3.131,-0.673115,-0.092172,28231.0390625,33587.66015625,437.9299926757813,13031.6796875,28147.509765625,303.0848693847656,588.1851806640625,0.3853760063648224,1822.5999755859373,1.5527750253677368,1.247864007949829,3785.8486328125,49150.53515625,0.0,0.0005,-1e-05,5e-05,-0.000104,-7e-05,5.21e-05,0.0003957,0.007724426227210394,-0.020087086652057017,0.003018748964717883,-0.027082274299721897,-0.01624812927882867,-0.2192630764459363,-0.1337132954165485,-0.25080482797426634,-0.007270798097461684,-0.12758390891083943,-0.16904134397626142,-0.09633444649972905,-0.142967146773037
2021-05-13,0.05,1.66,-0.128,0.098,2.3286,3.1366,-0.678283,-0.080174,27718.669921875,34021.44921875,437.9299926757813,13124.990234375,27448.009765625,316.9093322753906,571.4345092773438,0.4903739988803863,1823.800048828125,1.93366801738739,1.3589099645614624,3715.1484375,49716.19140625,0.0,-0.0003,-1e-05,0.00016,0.000312,5.6e-05,-5.17e-05,0.00012,-0.018315858065404637,0.01283244282380421,0.0,0.007134772353231408,-0.025165226297273434,0.04460285163865181,-0.028891949191676678,0.24094886539483668,0.0006582236054636419,0.2193750572121768,0.08524958571093647,-0.018851437590013696,0.011442928110092723
2021-05-14,0.06,1.63,-0.128,0.087,2.33,3.1422,-0.673049,-0.095648,28027.5703125,34382.12890625,442.5299987792969,13429.98046875,28084.470703125,326.2338562011719,603.1282958984375,0.5596039891242981,1837.9000244140625,2.004796028137207,1.4029170274734497,4079.057373046875,49880.53515625,0.0001,-0.0003,0.0,-0.00011,1.4e-05,5.6e-05,5.23e-05,-0.0001547,0.011082489185122427,0.010545735765755687,0.010449192473542654,0.022971491804222758,0.022923118216324628,0.02899875959668833,0.05398005455231403,0.1320610083051883,0.00770136548279548,0.036123597637343845,0.03187077827652576,0.09344729207531106,0.003300186759766157
2021-05-15,0.06,1.63,-0.128,0.087,2.33,3.1422,-0.673049,-0.095648,28027.5703125,34382.12890625,442.5299987792969,13429.98046875,28084.470703125,299.77252197265625,563.0416870117188,0.507972002029419,1837.9000244140625,2.1740269660949707,1.4858800172805786,3638.1220703125,46760.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08459054756383123,-0.06877626695606606,-0.09680303934964447,0.0,0.08103886854848853,0.05745354095512539,-0.11439829193568456,-0.06459870319528387
2021-05-16,0.06,1.63,-0.128,0.087,2.33,3.1422,-0.673049,-0.095648,28027.5703125,34382.12890625,442.5299987792969,13429.98046875,28084.470703125,296.6270446777344,562.829833984375,0.5148950219154358,1837.9000244140625,2.309113025665283,1.452605962753296,3587.506103515625,46456.05859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010548319068020829,-0.0003763360665819497,0.013536707000120227,0.0,0.060282286694651396,-0.02264804189878393,-0.014010351356841278,-0.006525257090234029
2021-05-17,0.06,1.64,-0.126,0.082,2.3504,3.1524,-0.671286,-0.073583,28194.08984375,34327.7890625,442.2900085449219,13379.0498046875,27824.830078125,281.7693176269531,511.9643859863281,0.4878920018672943,1867.5,2.032226085662842,1.4962999820709229,3282.397705078125,43537.51171875,0.0,0.0001,2e-05,-5e-05,0.000204,0.000102,1.76e-05,0.0002207,0.005923696230963207,-0.0015817179436543151,-0.0005424611520387569,-0.0037995201478089693,-0.00928798922177413,-0.05138689429685105,-0.09472226975800162,-0.05386896523243775,0.01597700925187108,-0.127731693067912,0.029636223160284175,-0.08888311942681767,-0.0648839844864655
2021-05-18,0.06,1.64,-0.121,0.082,2.3532,3.1457,-0.673949,-0.07687,28593.810546875,34060.66015625,443.0400085449219,13303.6396484375,28406.83984375,294.61932373046875,508.0223083496094,0.4761149883270263,1867.800048828125,2.003662109375,1.5907340049743652,3380.070068359375,42909.40234375,0.0,0.0,5e-05,0.0,2.8e-05,-6.7e-05,-2.66e-05,-3.29e-05,0.01407790398964815,-0.007812145701938985,0.0016942838601082966,-0.005652380518701184,0.0207011654015972,0.044595381412692627,-0.0077297033114204616,-0.024434676538832526,0.00016065581069687392,-0.014155225245991564,0.06120016583363484,0.029322276578025004,-0.014531934084628221
2021-05-19,0.05,1.68,-0.122,0.077,2.3506,3.1298,-0.673637,-0.068234,28593.810546875,33896.0390625,436.3399963378906,13299.740234375,28044.44921875,189.52017211914065,339.0254821777344,0.3331229984760284,1881.300048828125,1.4825210571289062,1.0703129768371582,2460.67919921875,37002.44140625,-0.0001,0.0004,-1e-05,-5e-05,-2.6e-05,-0.000159,3.1e-06,8.64e-05,0.0,-0.004844891457490409,-0.015238331138583123,-0.000293151780533333,-0.012839232167115468,-0.4411886269535952,-0.4044500874670106,-0.3571476105982367,0.007201759353874979,-0.3012325053245961,-0.39624444063809905,-0.31745903048406077,-0.14810707635188664
2021-05-20,0.05,1.63,-0.122,0.088,2.3486,3.1001,-0.671399,-0.071368,28450.2890625,34084.1484375,441.8999938964844,13535.740234375,28098.25,212.2761383056641,393.6127624511719,0.400193989276886,1881.800048828125,1.8104690313339236,1.1855369806289673,2784.294189453125,40782.73828125,0.0,-0.0005,0.0,0.00011,-2e-05,-0.000297,2.24e-05,-3.13e-05,-0.005031959070099404,0.005534255259807643,0.012661850753620753,0.017589108169865243,0.0019165732487862882,0.11339249824673998,0.1492923163578688,0.18343761616376664,0.00026573834868414716,0.19984188945637885,0.10224471273605186,0.12355699930846506,0.0972750161239599
2021-05-21,0.04,1.63,-0.123,0.086,2.3272,3.0876,-0.674608,-0.101804,28458.439453125,34207.83984375,444.4400024414063,13470.990234375,28317.830078125,180.1970367431641,326.2963256835937,0.3593820035457611,1876.699951171875,1.5522769689559937,1.0069760084152222,2430.621337890625,37304.69140625,-0.0001,0.0,-1e-05,-2e-05,-0.000214,-0.000125,-3.21e-05,-0.0003044,0.0002864372792475075,0.003622431990038473,0.005731469884316551,-0.004795110177569467,0.007784347534505128,-0.16383706550897356,-0.18756164659006055,-0.10756350324964722,-0.0027139022410788334,-0.1538630798242424,-0.16324403151503994,-0.13584748911494268,-0.08913981683679192
2021-05-22,0.04,1.63,-0.123,0.086,2.3272,3.0876,-0.674608,-0.101804,28458.439453125,34207.83984375,444.4400024414063,13470.990234375,28317.830078125,169.5945587158203,299.50408935546875,0.3423709869384765,1876.699951171875,1.463621973991394,0.9063169956207277,2295.70556640625,37536.6328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06064026097284058,-0.08567787158536427,-0.04849099322028986,0.0,-0.058808697508641566,-0.10531793798498713,-0.05710668666712583,0.0061982374372439785
2021-05-23,0.04,1.63,-0.123,0.086,2.3272,3.0876,-0.674608,-0.101804,28458.439453125,34207.83984375,444.4400024414063,13470.990234375,28317.830078125,143.5193634033203,262.9456787109375,0.3080709874629974,1876.699951171875,1.325435996055603,0.7970150113105774,2109.579833984375,34770.58203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16694067709456412,-0.13018060538464296,-0.10556467107538188,0.0,-0.09917270877048223,-0.12851561625721272,-0.0845514357605226,-0.07654564579833298
2021-05-24,0.04,1.61,-0.125,0.083,2.3418,3.085,-0.67202,-0.095091,28412.259765625,34393.98046875,444.4400024414063,13661.169921875,28364.609375,183.9941253662109,345.30963134765625,0.3661620020866394,1884.5999755859373,1.5494849681854248,0.9928349852561952,2643.591064453125,38705.98046875,0.0,-0.0002,-2e-05,-3e-05,0.000146,-2.6e-05,2.59e-05,6.71e-05,-0.0016240242614956233,0.0054267096983496655,0.0,0.014018994514065597,0.0016505749557279956,0.2484338670366929,0.2724940306830515,0.1727456289288344,0.004200694538999657,0.15618113818555973,0.2196909588649006,0.22564944769507495,0.10722243682664231
2021-05-25,0.04,1.56,-0.125,0.078,2.3468,3.085,-0.676107,-0.136654,28910.859375,34312.4609375,445.2000122070313,13657.169921875,28553.98046875,183.49789428710935,344.1139831542969,0.3463020026683807,1898.0999755859373,1.5553690195083618,0.976186990737915,2706.62890625,38402.22265625,0.0,-0.0005,0.0,-5e-05,5e-05,0.0,-4.09e-05,-0.0004156,0.017396547552305734,-0.00237298185831849,0.0017085786115700547,-0.00029284356600462895,0.00665412804526456,-0.0027006375875722084,-0.0034685478330832064,-0.05576462968586412,0.007137789140429843,0.0037902319338542286,-0.0169103153132444,0.023565669974520264,-0.007878782581024249
2021-05-26,0.04,1.58,-0.126,0.077,2.3414,3.06,-0.680842,-0.178402,29166.009765625,34323.05078125,445.2200012207031,13738.0,28642.189453125,199.22433471679688,379.8543090820313,0.3536930084228515,1901.300048828125,1.7827019691467283,1.033725023269653,2888.69873046875,39294.19921875,0.0,0.0002,-1e-05,-1e-05,-5.4e-05,-0.00025,-4.73e-05,-0.0004175,0.008786700660549264,0.00030858206105982284,4.489794338335629e-05,0.005901063064362278,0.003084439200343997,0.08222830776804098,0.09881483318332275,0.02111809461010546,0.001684515438402536,0.13641734450358053,0.05726992782599575,0.06510221993494894,0.022961565812768543
2021-05-27,0.04,1.61,-0.127,0.079,2.3463,3.0725,-0.680295,-0.147109,29113.19921875,34464.640625,446.4400024414063,13736.2802734375,28549.009765625,193.12109375,367.6557922363281,0.3329449892044067,1895.699951171875,1.645959973335266,0.970234990119934,2736.488525390625,38436.96875,0.0,0.0003,-1e-05,2e-05,4.9e-05,0.000125,5.5e-06,0.0003129,-0.0018123293795566117,0.0041167261415741814,0.0027364734921436285,-0.00012518810666779708,-0.0032585352719211743,-0.031114079011982043,-0.03264062877750211,-0.06045205029700745,-0.002949750706768753,-0.07980638913886746,-0.06338578474576421,-0.05413059602708892,-0.02205718107153495
2021-05-28,0.05,1.58,-0.127,0.089,2.41,3.0825,-0.679911,-0.15421,29124.41015625,34529.44921875,448.9800109863281,13748.740234375,29149.41015625,177.32066345214844,329.8799133300781,0.3112049996852875,1902.5,1.5119869709014893,0.9001479744911194,2419.90625,35697.60546875,0.0001,-0.0003,0.0,0.0001,0.000637,0.0001,3.8e-06,-7.1e-05,0.0003850067940218378,0.0018786714328166301,0.005673349533724403,0.0009066729120702899,0.02081242653053946,-0.08535766948754728,-0.1084184640414464,-0.06752542074751391,0.0035806730456278716,-0.08489912383134263,-0.074979134102626,-0.12294673867439189,-0.07393611150144239
2021-05-29,0.05,1.58,-0.127,0.089,2.41,3.0825,-0.679911,-0.15421,29124.41015625,34529.44921875,448.9800109863281,13748.740234375,29149.41015625,163.80810546875,305.0521545410156,0.3031100034713745,1902.5,1.4062319993972778,0.8317880034446716,2279.51416015625,34616.06640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07926409729180456,-0.07824592874948584,-0.026356070618152854,0.0,-0.07251087413150428,-0.07898156110951791,-0.059766467139590496,-0.030765691542153008
2021-05-30,0.05,1.58,-0.127,0.089,2.41,3.0825,-0.679911,-0.15421,29124.41015625,34529.44921875,448.9800109863281,13748.740234375,29149.41015625,170.9782257080078,325.7840270996094,0.3022240102291107,1902.5,1.577278971672058,0.9066089987754822,2390.305419921875,35678.12890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04284055922309309,0.06575190777742997,-0.0029272892482025757,0.0,0.11478740611176275,0.08613365950615628,0.04745881593198355,0.030219944078986264
2021-05-31,0.05,1.58,-0.119,0.084,2.4113,3.045,-0.679869,-0.146415,29151.80078125,34529.44921875,446.760009765625,13748.740234375,28860.080078125,188.0336761474609,354.329345703125,0.3258099853992462,1902.5,1.742777943611145,1.0465840101242063,2714.9453125,37332.85546875,0.0,0.0,8e-05,-5e-05,1.3e-05,-0.000375,4e-07,7.8e-05,0.0009400277257680811,0.0,-0.004956808258450941,0.0,-0.009975349763078862,0.09508486187833083,0.08399216745388847,0.07514584642471199,0.0,0.09977916688921584,0.14357555158954038,0.12735066191626665,0.04533591723246496
2021-06-01,0.04,1.62,-0.12,0.085,2.3725,3.04,-0.681957,-0.152208,29468.0,34575.30859375,450.1000061035156,13736.48046875,28814.33984375,182.98069763183597,362.7946472167969,0.3700770139694214,1902.9000244140625,1.7347530126571655,1.0110009908676147,2633.518310546875,36684.92578125,-0.0001,0.0004,-1e-05,1e-05,-0.000388,-5e-05,-2.09e-05,-5.79e-05,0.010788241559934618,0.0013272423834109804,0.007448234327843869,-0.0008920988170689088,-0.0015861535851323869,-0.02724040537568107,0.023610128328640435,0.12739678528192824,0.00021024040204428116,-0.004615312012967589,-0.03459061679023475,-0.030451097608125335,-0.01750785357311659
